T,V,I,realV,realI,q,R
-151.1794099,0.245742278,0.324783856,0.245742278,6.49568E-05,0.00294613,3783.166457
-151.1294099,0.243956778,0.321940616,0.243956778,6.43881E-05,0.002949364,3788.847481
-151.0794099,0.242148384,0.319997747,0.242148384,6.39995E-05,0.002952574,3783.595146
-151.0294099,0.240206469,0.317468291,0.240206469,6.34937E-05,0.002955761,3783.156867
-150.9794099,0.238419069,0.314853,0.238419069,6.29706E-05,0.002958923,3786.196554
-150.9294099,0.236489538,0.31237505,0.236489538,6.2475E-05,0.002962059,3785.346133
-150.8794099,0.234718366,0.31004685,0.234718366,6.20094E-05,0.002965171,3785.208036
-150.8294099,0.232981509,0.308022903,0.232981509,6.16046E-05,0.002968261,3781.886136
-150.7794099,0.230834519,0.305528744,0.230834519,6.11057E-05,0.002971329,3777.623603
-150.7294099,0.229351369,0.302849544,0.229351369,6.05699E-05,0.002974371,3786.556286
-150.6794099,0.227543953,0.300453616,0.227543953,6.00907E-05,0.002977387,3786.673571
-150.6294099,0.225637328,0.298078684,0.225637328,5.96157E-05,0.00298038,3784.861849
-150.5794099,0.224065472,0.295762881,0.224065472,5.91526E-05,0.002983349,3787.924146
-150.5294099,0.221942344,0.293152356,0.221942344,5.86305E-05,0.002986294,3785.443627
-150.4794099,0.220236966,0.290829878,0.220236966,5.8166E-05,0.002989214,3786.353848
-150.4294099,0.218412359,0.288393891,0.218412359,5.76788E-05,0.00299211,3786.702258
-150.3794099,0.216371234,0.286038975,0.216371234,5.72078E-05,0.002994982,3782.198464
-150.3294099,0.214837534,0.283576288,0.214837534,5.67153E-05,0.00299783,3788.00245
-150.2794099,0.212640013,0.281194681,0.212640013,5.62389E-05,0.003000654,3781.010572
-150.2294099,0.211038597,0.278815925,0.211038597,5.57632E-05,0.003003454,3784.550629
-150.1794099,0.209452441,0.275784781,0.209452441,5.5157E-05,0.003006227,3797.389393
